scene,objective,predictor,target,seed,lr,FP,outside,n_eval,final_loss,rmse_interior,optimizer_gap,settle_frac,pred_std,collapsed,failed
fronto_d0.2,position+both,cnn_small,mixed,1007,0.01,0.2708333333333333,0.7291666666666666,96,0.00024071100051514804,8.184644067960743e-06,nan,0.0007212162017822266,0.09778330756287681,False,False
fronto_d0.2,position+both,cnn_small,mixed,1008,0.01,0.2708333333333333,0.7291666666666666,96,0.0001509816211182624,2.937880282769071e-06,nan,0.0005310773849487305,0.09776667447490622,False,False
fronto_d0.2,position+both,cnn_small,mixed,1009,0.01,0.2916666666666667,0.7083333333333334,96,0.00011204712791368365,2.874679412291481e-06,nan,0.0013637542724609375,0.09777358598267906,False,False
fronto_d0.2,position+both,cnn_large,clean,1000,0.01,0.0,1.0,96,0.08530790358781815,0.12591665664781215,nan,0.0006151199340820312,0.0,True,True
fronto_d0.2,position+both,cnn_large,clean,1001,0.01,0.03125,0.96875,96,0.0006778620299883187,1.3210702560337507e-05,nan,0.00407099723815918,0.09818872816106146,False,False
fronto_d0.2,position+both,cnn_large,clean,1002,0.01,0.010416666666666666,0.9895833333333334,96,0.0003103457856923342,1.3269680968748205e-05,nan,0.0031065940856933594,0.09821618805819891,False,False
fronto_d0.2,position+both,cnn_large,clean,1003,0.01,0.0,1.0,96,0.0853603258728981,0.125916956856724,nan,0.0007605552673339844,0.0,True,True
fronto_d0.2,position+both,cnn_large,clean,1004,0.01,0.0625,0.9375,96,0.001113065518438816,3.704700013604491e-08,nan,0.005841255187988281,0.09813221326116321,False,False
fronto_d0.2,position+both,cnn_large,clean,1005,0.01,0.020833333333333332,0.9791666666666666,96,0.00032698133145458996,1.368582350468939e-05,nan,0.0020170211791992188,0.0982191563942418,False,False
fronto_d0.2,position+both,cnn_large,clean,1006,0.01,0.0,1.0,96,0.08535544574260712,0.12591680675213182,nan,0.00015020370483398438,0.0,True,True
fronto_d0.2,position+both,cnn_large,clean,1007,0.01,0.052083333333333336,0.9479166666666666,96,0.0007924931705929339,4.066313098907402e-05,nan,0.003153085708618164,0.0981305006850529,False,False
fronto_d0.2,position+both,cnn_large,clean,1008,0.01,0.0,1.0,96,0.0002313122822670266,3.1035102317858156e-05,nan,0.00607609748840332,0.0982441128923314,False,False
fronto_d0.2,position+both,cnn_large,clean,1009,0.01,0.010416666666666666,0.9895833333333334,96,0.00046159030171111226,2.5718849884484335e-05,nan,0.00403285026550293,0.09823689259056555,False,False
fronto_d0.2,position+both,cnn_large,mixed,1000,0.01,0.0,1.0,96,0.08505203574895859,0.125916956856724,nan,0.000171661376953125,0.0,True,True
fronto_d0.2,position+both,cnn_large,mixed,1001,0.01,0.3229166666666667,0.6770833333333334,96,0.0001874195586424321,2.285187158204862e-05,nan,0.0013363361358642578,0.0977457310052358,False,False
fronto_d0.2,position+both,cnn_large,mixed,1002,0.01,0.3125,0.6875,96,0.00033718952909111977,6.490321373396395e-06,nan,0.0016188621520996094,0.09774921262858965,False,False
fronto_d0.2,position+both,cnn_large,mixed,1003,0.01,0.2708333333333333,0.7291666666666666,96,0.00021976458083372563,6.478564967637778e-05,nan,0.0015711784362792969,0.09776216277764534,False,False
fronto_d0.2,position+both,cnn_large,mixed,1004,0.01,0.2604166666666667,0.7395833333333334,96,0.0002591917000245303,3.215985730501356e-05,nan,0.0006687641143798828,0.09776016516191584,False,False
fronto_d0.2,position+both,cnn_large,mixed,1005,0.01,0.2916666666666667,0.7083333333333334,96,0.00023516538203693926,2.458732726306382e-05,nan,0.002599954605102539,0.09776244133631438,False,False
fronto_d0.2,position+both,cnn_large,mixed,1006,0.01,0.0,1.0,96,0.08509187400341034,0.1259141049160711,nan,0.00012755393981933594,0.0,True,True
fronto_d0.2,position+both,cnn_large,mixed,1007,0.01,0.2708333333333333,0.7291666666666666,96,0.00024473073426634073,4.1416320928498286e-05,nan,0.0025832653045654297,0.09777060975548857,False,False
fronto_d0.2,position+both,cnn_large,mixed,1008,0.01,0.2708333333333333,0.7291666666666666,96,0.00035491411108523607,4.553024686203104e-05,nan,0.0015377998352050781,0.0977492653938174,False,False
fronto_d0.2,position+both,cnn_large,mixed,1009,0.01,0.0,1.0,96,0.0847892239689827,0.12591635643999036,nan,0.0017046928405761719,0.0,True,True
fronto_d0.2,position+conf,free,clean,1000,0.05,0.0,1.0,96,-1.1069532632827759,1.4448330108261847e-06,nan,0.004851818084716797,0.0982626050235406,False,False
fronto_d0.2,position+conf,free,clean,1001,0.05,0.0,1.0,96,-1.106114387512207,1.4448330108261847e-06,nan,0.008057355880737305,0.09811180951982827,False,False
fronto_d0.2,position+conf,free,clean,1002,0.05,0.0,1.0,96,-1.1064329147338867,1.4448330108261847e-06,nan,0.008057355880737305,0.09816283871146209,False,False
fronto_d0.2,position+conf,free,clean,1003,0.05,0.0,1.0,96,-1.1079704761505127,1.4448330108261847e-06,nan,0.008057355880737305,0.09827484632689493,False,False
fronto_d0.2,position+conf,free,clean,1004,0.05,0.0,1.0,96,-1.1060150861740112,1.4448330108261847e-06,nan,0.008057355880737305,0.0982502123275595,False,False
fronto_d0.2,position+conf,free,clean,1005,0.05,0.0,1.0,96,-1.1063780784606934,1.4448330108261847e-06,nan,0.008057355880737305,0.09832342320762283,False,False
fronto_d0.2,position+conf,free,clean,1006,0.05,0.0,1.0,96,-1.107352614402771,1.4448330108261847e-06,nan,0.0028765201568603516,0.09825028203658666,False,False
fronto_d0.2,position+conf,free,clean,1007,0.05,0.0,1.0,96,-1.1078511476516724,1.4448330108261847e-06,nan,0.004851818084716797,0.09829928396524097,False,False
fronto_d0.2,position+conf,free,clean,1008,0.05,0.0,1.0,96,-1.1071709394454956,1.4448330108261847e-06,nan,0.008057355880737305,0.09820054197036374,False,False
fronto_d0.2,position+conf,free,clean,1009,0.05,0.0,1.0,96,-1.1066161394119263,1.4448330108261847e-06,nan,0.008057355880737305,0.09820051121113224,False,False
fronto_d0.2,position+conf,free,mixed,1000,0.05,0.3020833333333333,0.6979166666666666,96,-1.097521424293518,1.4448330108261847e-06,nan,0.005239248275756836,0.09778003496695983,False,False
fronto_d0.2,position+conf,free,mixed,1001,0.05,0.2916666666666667,0.7083333333333334,96,-1.0961277484893799,1.4448330108261847e-06,nan,0.006498098373413086,0.09761349683225534,False,False
fronto_d0.2,position+conf,free,mixed,1002,0.05,0.2916666666666667,0.7083333333333334,96,-1.0971370935440063,1.4448330108261847e-06,nan,0.00486910343170166,0.09767615372123613,False,False
fronto_d0.2,position+conf,free,mixed,1003,0.05,0.2916666666666667,0.7083333333333334,96,-1.0976930856704712,1.4448330108261847e-06,nan,0.008023977279663086,0.09778430548877465,False,False
fronto_d0.2,position+conf,free,mixed,1004,0.05,0.2916666666666667,0.7083333333333334,96,-1.0961107015609741,1.4448330108261847e-06,nan,0.007368326187133789,0.0977601748216126,False,False
fronto_d0.2,position+conf,free,mixed,1005,0.05,0.3020833333333333,0.6979166666666666,96,-1.0963428020477295,1.4448330108261847e-06,nan,0.007014274597167969,0.09783611447952932,False,False
fronto_d0.2,position+conf,free,mixed,1006,0.05,0.2916666666666667,0.7083333333333334,96,-1.0979993343353271,1.4448330108261847e-06,nan,0.0054895877838134766,0.09776234364778515,False,False
fronto_d0.2,position+conf,free,mixed,1007,0.05,0.2916666666666667,0.7083333333333334,96,-1.0981698036193848,1.4448330108261847e-06,nan,0.006097555160522461,0.09781965916502434,False,False
fronto_d0.2,position+conf,free,mixed,1008,0.05,0.2916666666666667,0.7083333333333334,96,-1.0974987745285034,1.4448330108261847e-06,nan,0.005418062210083008,0.0977069498956609,False,False
fronto_d0.2,position+conf,free,mixed,1009,0.05,0.2916666666666667,0.7083333333333334,96,-1.096848726272583,1.4448330108261847e-06,nan,0.007457733154296875,0.09770689190404201,False,False
fronto_d0.2,position+conf,cnn_small,clean,1000,0.01,0.03125,0.96875,96,-1.053758144378662,6.920807723467084e-06,nan,0.005428791046142578,0.09818056680682903,False,False
fronto_d0.2,position+conf,cnn_small,clean,1001,0.01,0.052083333333333336,0.9479166666666666,96,-0.9714284539222717,6.878694046861691e-06,nan,0.0023877620697021484,0.09816837001222423,False,False
fronto_d0.2,position+conf,cnn_small,clean,1002,0.01,0.07291666666666667,0.9270833333333334,96,-1.0400344133377075,2.9888472225154573e-06,nan,0.004767179489135742,0.09810363483919955,False,False
fronto_d0.2,position+conf,cnn_small,clean,1003,0.01,0.010416666666666666,0.9895833333333334,96,-1.111706018447876,5.70455168276726e-07,nan,0.021431446075439453,0.09822988558505527,False,False
fronto_d0.2,position+conf,cnn_small,clean,1004,0.01,0.041666666666666664,0.9583333333333334,96,-0.9551949501037598,2.2881831722047595e-06,nan,0.0015234947204589844,0.09816553751869277,False,False
fronto_d0.2,position+conf,cnn_small,clean,1005,0.01,0.09375,0.90625,96,-0.854540228843689,1.5960891036190943e-06,nan,0.002900362014770508,0.0978765664021189,False,False
fronto_d0.2,position+conf,cnn_small,clean,1006,0.01,0.5208333333333334,0.4791666666666667,96,-0.839438796043396,1.8161324230268825e-05,nan,0.005301237106323242,0.09752964087239746,False,False
fronto_d0.2,position+conf,cnn_small,clean,1007,0.01,0.041666666666666664,0.9583333333333334,96,-0.8976017236709595,1.5899111179866238e-06,nan,0.0016891956329345703,0.09815251374316174,False,False
fronto_d0.2,position+conf,cnn_small,clean,1008,0.01,0.0625,0.9375,96,-1.109298825263977,3.704700013604491e-08,nan,0.0019693374633789062,0.09813878963905619,False,False
fronto_d0.2,position+conf,cnn_small,clean,1009,0.01,0.041666666666666664,0.9583333333333334,96,-1.0131293535232544,3.704700013604491e-08,nan,0.0019872188568115234,0.09816206691868522,False,False
fronto_d0.2,position+conf,cnn_small,mixed,1000,0.01,0.2708333333333333,0.7291666666666666,96,-0.816791832447052,4.719885200837355e-05,nan,0.0013649463653564453,0.09773122434206634,False,False
fronto_d0.2,position+conf,cnn_small,mixed,1001,0.01,0.2708333333333333,0.7291666666666666,96,-1.0093235969543457,1.2485712445158964e-05,nan,0.0009882450103759766,0.09775891562869041,False,False
fronto_d0.2,position+conf,cnn_small,mixed,1002,0.01,0.2708333333333333,0.7291666666666666,96,-0.9087933301925659,5.5908181338149655e-06,nan,0.0006818771362304688,0.097758081171191,False,False
fronto_d0.2,position+conf,cnn_small,mixed,1003,0.01,0.28125,0.71875,96,-1.1043769121170044,5.600978135870335e-07,nan,0.0015687942504882812,0.09777234789279302,False,False
fronto_d0.2,position+conf,cnn_small,mixed,1004,0.01,0.25,0.75,96,-0.9516827464103699,2.8142993178362204e-06,nan,0.0016641616821289062,0.0977844268923376,False,False
fronto_d0.2,position+conf,cnn_small,mixed,1005,0.01,0.28125,0.71875,96,-0.8789249658584595,1.4204894397525056e-05,nan,0.0018906593322753906,0.09773750612737231,False,False
fronto_d0.2,position+conf,cnn_small,mixed,1006,0.01,0.28125,0.71875,96,-0.8713420033454895,1.5909185446870042e-05,nan,0.0020503997802734375,0.09779207313159918,False,False
fronto_d0.2,position+conf,cnn_small,mixed,1007,0.01,0.28125,0.71875,96,-0.8867587447166443,9.066832329996376e-06,nan,0.0010442733764648438,0.09778943722939085,False,False
fronto_d0.2,position+conf,cnn_small,mixed,1008,0.01,0.28125,0.71875,96,-1.1066783666610718,3.704700013604491e-08,nan,0.0015902519226074219,0.09776710850911251,False,False
fronto_d0.2,position+conf,cnn_small,mixed,1009,0.01,0.59375,0.40625,96,-0.43791159987449646,0.12591710696158862,nan,0.01727461814880371,0.013755337189595394,False,True
fronto_d0.2,position+conf,cnn_large,clean,1000,0.01,0.03125,0.96875,96,-0.9667636156082153,1.5460883980950434e-07,nan,0.007992982864379883,0.09818092775942068,False,False
fronto_d0.2,position+conf,cnn_large,clean,1001,0.01,0.08333333333333333,0.9166666666666666,96,-1.019588589668274,3.4248985776090166e-05,nan,0.004689693450927734,0.09805206448356513,False,False
fronto_d0.2,position+conf,cnn_large,clean,1002,0.01,0.21875,0.78125,96,-0.9372522234916687,1.956979433302502e-06,nan,0.006600618362426758,0.09753137673203886,False,False
fronto_d0.2,position+conf,cnn_large,clean,1003,0.01,0.0625,0.9375,96,-0.8875012397766113,9.331510080071048e-05,nan,0.019463300704956055,0.09812906586881454,False,False
fronto_d0.2,position+conf,cnn_large,clean,1004,0.01,0.0,1.0,96,-0.723010241985321,1.2775499850111738e-06,nan,0.014410018920898438,0.09825025092800607,False,False
fronto_d0.2,position+conf,cnn_large,clean,1005,0.01,0.0,1.0,96,-0.5753206610679626,0.125916956856724,nan,0.0004470348358154297,0.0,True,True
fronto_d0.2,position+conf,cnn_large,clean,1006,0.01,0.0,1.0,96,-0.36786046624183655,0.12591710696158862,nan,6.556510925292969e-05,0.0,True,True
fronto_d0.2,position+conf,cnn_large,clean,1007,0.01,0.0,1.0,96,-0.3072082996368408,0.15538638143747324,nan,0.00022649765014648438,0.0,True,True
fronto_d0.2,position+conf,cnn_large,clean,1008,0.01,0.0,1.0,96,0.014537716284394264,0.15538638143747324,nan,4.410743713378906e-05,0.0,True,True
fronto_d0.2,position+conf,cnn_large,clean,1009,0.01,0.4895833333333333,0.5104166666666666,96,-0.6261126399040222,0.000689708548089171,nan,0.012367963790893555,0.0973191734318764,False,False
fronto_d0.2,position+conf,cnn_large,mixed,1000,0.01,0.0,1.0,96,0.017485694959759712,0.12591710696158862,nan,0.0009083747863769531,0.0,True,True
fronto_d0.2,position+conf,cnn_large,mixed,1001,0.01,0.0,1.0,96,-0.559116542339325,0.125916956856724,nan,0.0003421306610107422,0.0,True,True
fronto_d0.2,position+conf,cnn_large,mixed,1002,0.01,0.0,1.0,96,-0.43784627318382263,0.12591680675213182,nan,0.00014543533325195312,0.0,True,True
fronto_d0.2,position+conf,cnn_large,mixed,1003,0.01,0.0,1.0,96,-0.19605447351932526,0.15538582573312162,nan,5.364418029785156e-05,0.0,True,True
fronto_d0.2,position+conf,cnn_large,mixed,1004,0.01,0.28125,0.71875,96,-0.708984375,2.109291275238158e-07,nan,0.010330677032470703,0.09779754508899235,False,False
fronto_d0.2,position+conf,cnn_large,mixed,1005,0.01,0.3020833333333333,0.6979166666666666,96,-0.6829993724822998,0.00028206146381598037,nan,0.003801584243774414,0.0976583161783519,False,False
fronto_d0.2,position+conf,cnn_large,mixed,1006,0.01,0.0,1.0,96,-0.5151972770690918,0.12591710696158862,nan,9.5367431640625e-06,0.0,True,True
fronto_d0.2,position+conf,cnn_large,mixed,1007,0.01,0.28125,0.71875,96,-0.8949745893478394,0.0002013353853391174,nan,0.004749298095703125,0.09780214505462531,False,False
fronto_d0.2,position+conf,cnn_large,mixed,1008,0.01,0.25,0.75,96,-0.7080809473991394,3.1793315599065076e-05,nan,0.001455545425415039,0.09784515732219072,False,False
fronto_d0.2,position+conf,cnn_large,mixed,1009,0.01,0.2604166666666667,0.7395833333333334,96,-0.5252462029457092,6.073325495862842e-07,nan,0.0017082691192626953,0.09775975552685115,False,False
fronto_d0.2,position+conf_noclip,free,clean,1000,0.05,0.0,1.0,96,-0.5513688921928406,1.0769813027276e-06,nan,0.0067484378814697266,0.09826287695162421,False,False
fronto_d0.2,position+conf_noclip,free,clean,1001,0.05,0.0,1.0,96,-0.5505751967430115,1.0769813027276e-06,nan,0.0067484378814697266,0.09811209788278127,False,False
fronto_d0.2,position+conf_noclip,free,clean,1002,0.05,0.0,1.0,96,-0.5511035919189453,1.0769813027276e-06,nan,0.0067484378814697266,0.09816311177699442,False,False
fronto_d0.2,position+conf_noclip,free,clean,1003,0.05,0.0,1.0,96,-0.5514355897903442,1.0769813027276e-06,nan,0.0067484378814697266,0.0982751327327477,False,False
fronto_d0.2,position+conf_noclip,free,clean,1004,0.05,0.0,1.0,96,-0.5506849884986877,1.0769813027276e-06,nan,0.005849599838256836,0.09825048128632201,False,False
fronto_d0.2,position+conf_noclip,free,clean,1005,0.05,0.0,1.0,96,-0.5506882071495056,1.0769813027276e-06,nan,0.0067484378814697266,0.09832368241653999,False,False
fronto_d0.2,position+conf_noclip,free,clean,1006,0.05,0.0,1.0,96,-0.5516063570976257,1.0769813027276e-06,nan,0.003420114517211914,0.09825058496191216,False,False
fronto_d0.2,position+conf_noclip,free,clean,1007,0.05,0.0,1.0,96,-0.5517009496688843,1.0769813027276e-06,nan,0.0067484378814697266,0.09829958695417616,False,False
fronto_d0.2,position+conf_noclip,free,clean,1008,0.05,0.0,1.0,96,-0.5513810515403748,1.0769813027276e-06,nan,0.005849599838256836,0.0982008449267935,False,False
fronto_d0.2,position+conf_noclip,free,clean,1009,0.05,0.0,1.0,96,-0.5510702133178711,1.0769813027276e-06,nan,0.0067484378814697266,0.09820079670414505,False,False
fronto_d0.2,position+conf_noclip,free,mixed,1000,0.05,0.3020833333333333,0.6979166666666666,96,-0.5490081310272217,1.0769813027276e-06,nan,0.004111528396606445,0.0977803468971105,False,False
fronto_d0.2,position+conf_noclip,free,mixed,1001,0.05,0.2916666666666667,0.7083333333333334,96,-0.548043966293335,1.0769813027276e-06,nan,0.006302595138549805,0.0976137836817094,False,False
fronto_d0.2,position+conf_noclip,free,mixed,1002,0.05,0.2916666666666667,0.7083333333333334,96,-0.549041211605072,1.0769813027276e-06,nan,0.006181001663208008,0.09767643378608093,False,False
fronto_d0.2,position+conf_noclip,free,mixed,1003,0.05,0.2916666666666667,0.7083333333333334,96,-0.5489248633384705,1.0769813027276e-06,nan,0.006731748580932617,0.09778463333581185,False,False
fronto_d0.2,position+conf_noclip,free,mixed,1004,0.05,0.2916666666666667,0.7083333333333334,96,-0.5481140613555908,1.0769813027276e-06,nan,0.0066852569580078125,0.09776043816317492,False,False
fronto_d0.2,position+conf_noclip,free,mixed,1005,0.05,0.3020833333333333,0.6979166666666666,96,-0.5481792092323303,1.0769813027276e-06,nan,0.007685422897338867,0.09783638395491806,False,False
fronto_d0.2,position+conf_noclip,free,mixed,1006,0.05,0.2916666666666667,0.7083333333333334,96,-0.549332320690155,1.0769813027276e-06,nan,0.009855031967163086,0.09776262753016302,False,False
fronto_d0.2,position+conf_noclip,free,mixed,1007,0.05,0.2916666666666667,0.7083333333333334,96,-0.5494203567504883,1.0769813027276e-06,nan,0.0062656402587890625,0.09781996432141232,False,False
fronto_d0.2,position+conf_noclip,free,mixed,1008,0.05,0.2916666666666667,0.7083333333333334,96,-0.5489930510520935,1.0769813027276e-06,nan,0.004918575286865234,0.0977072191734782,False,False
fronto_d0.2,position+conf_noclip,free,mixed,1009,0.05,0.2916666666666667,0.7083333333333334,96,-0.5487180948257446,1.0769813027276e-06,nan,0.007157325744628906,0.09770719000005104,False,False
fronto_d0.2,position+conf_noclip,cnn_small,clean,1000,0.01,0.052083333333333336,0.9479166666666666,96,-0.3394527733325958,1.183868802010292e-06,nan,0.001392364501953125,0.09815411461583207,False,False
fronto_d0.2,position+conf_noclip,cnn_small,clean,1001,0.01,0.020833333333333332,0.9791666666666666,96,-0.337045282125473,2.573808005427512e-05,nan,0.006111860275268555,0.09822446637804594,False,False
fronto_d0.2,position+conf_noclip,cnn_small,clean,1002,0.01,0.020833333333333332,0.9791666666666666,96,-0.3407997786998749,1.3297871454349826e-05,nan,0.005519390106201172,0.09821019850312897,False,False
fronto_d0.2,position+conf_noclip,cnn_small,clean,1003,0.01,0.020833333333333332,0.9791666666666666,96,-0.3398895263671875,1.6784322799109483e-06,nan,0.0071871280670166016,0.09821392692148763,False,False
fronto_d0.2,position+conf_noclip,cnn_small,clean,1004,0.01,0.041666666666666664,0.9583333333333334,96,-0.3347442150115967,3.160177562312447e-06,nan,0.004611015319824219,0.09819226085577909,False,False
fronto_d0.2,position+conf_noclip,cnn_small,clean,1005,0.01,0.041666666666666664,0.9583333333333334,96,-0.33585649728775024,2.611956952544228e-06,nan,0.003312826156616211,0.09817141688633094,False,False
fronto_d0.2,position+conf_noclip,cnn_small,clean,1006,0.01,0.052083333333333336,0.9479166666666666,96,-0.3334161937236786,2.4364259506622358e-06,nan,0.0030565261840820312,0.09814870947015984,False,False
fronto_d0.2,position+conf_noclip,cnn_small,clean,1007,0.01,0.0625,0.9375,96,-0.3337409794330597,1.2634292172456779e-05,nan,0.001844167709350586,0.09815120746397686,False,False
fronto_d0.2,position+conf_noclip,cnn_small,clean,1008,0.01,0.041666666666666664,0.9583333333333334,96,-0.34161463379859924,3.704700013604491e-08,nan,0.0038123130798339844,0.0981673341153384,False,False
fronto_d0.2,position+conf_noclip,cnn_small,clean,1009,0.01,0.07291666666666667,0.9270833333333334,96,-0.34003856778144836,7.650130795704207e-07,nan,0.0016891956329345703,0.09810849958754979,False,False
fronto_d0.2,position+conf_noclip,cnn_small,mixed,1000,0.01,0.28125,0.71875,96,-0.3400145173072815,1.7260942192942349e-06,nan,0.0006318092346191406,0.0977734428516968,False,False
fronto_d0.2,position+conf_noclip,cnn_small,mixed,1001,0.01,0.2708333333333333,0.7291666666666666,96,-0.3377704322338104,2.215006875923187e-05,nan,0.0010907649993896484,0.09775340187344303,False,False
fronto_d0.2,position+conf_noclip,cnn_small,mixed,1002,0.01,0.2708333333333333,0.7291666666666666,96,-0.33958882093429565,1.3113915685617794e-05,nan,0.0008571147918701172,0.09775668609882819,False,False
fronto_d0.2,position+conf_noclip,cnn_small,mixed,1003,0.01,0.28125,0.71875,96,-0.33912786841392517,1.7540183462851463e-05,nan,0.0006747245788574219,0.09775966027073957,False,False
fronto_d0.2,position+conf_noclip,cnn_small,mixed,1004,0.01,0.2708333333333333,0.7291666666666666,96,-0.33694925904273987,6.755138078498534e-06,nan,0.0008404254913330078,0.097768260798738,False,False
fronto_d0.2,position+conf_noclip,cnn_small,mixed,1005,0.01,0.2708333333333333,0.7291666666666666,96,-0.3333960175514221,1.0326123674125781e-05,nan,0.0017285346984863281,0.09777763617063048,False,False
fronto_d0.2,position+conf_noclip,cnn_small,mixed,1006,0.01,0.28125,0.71875,96,-0.33852148056030273,4.2809008719467455e-07,nan,0.0007557868957519531,0.09777194976459726,False,False
fronto_d0.2,position+conf_noclip,cnn_small,mixed,1007,0.01,0.28125,0.71875,96,-0.3347280025482178,9.212680682865437e-07,nan,0.0024139881134033203,0.09777380907461314,False,False
fronto_d0.2,position+conf_noclip,cnn_small,mixed,1008,0.01,0.28125,0.71875,96,-0.34194642305374146,1.12496324910576e-06,nan,0.00044465065002441406,0.09777503390614625,False,False
fronto_d0.2,position+conf_noclip,cnn_small,mixed,1009,0.01,0.28125,0.71875,96,-0.3413461446762085,1.6105503090777687e-07,nan,0.0014221668243408203,0.09777564594742447,False,False
fronto_d0.2,position+conf_noclip,cnn_large,clean,1000,0.01,0.0,1.0,96,-0.07272901386022568,0.12591710696158862,nan,6.914138793945312e-05,0.0,True,True
fronto_d0.2,position+conf_noclip,cnn_large,clean,1001,0.01,0.052083333333333336,0.9479166666666666,96,-0.3294384479522705,2.4600302367577494e-05,nan,0.0016617774963378906,0.09813500498241721,False,False
fronto_d0.2,position+conf_noclip,cnn_large,clean,1002,0.01,0.052083333333333336,0.9479166666666666,96,-0.33018064498901367,3.2301627981432576e-05,nan,0.006326436996459961,0.09815071121755302,False,False
fronto_d0.2,position+conf_noclip,cnn_large,clean,1003,0.01,0.4895833333333333,0.5104166666666666,96,-0.289364755153656,0.0002861986607941242,nan,0.004702210426330566,0.09742658088714197,False,False
fronto_d0.2,position+conf_noclip,cnn_large,clean,1004,0.01,0.010416666666666666,0.9895833333333334,96,-0.2618775963783264,7.952420205077256e-05,nan,0.008358955383300781,0.09818511297646128,False,False
fronto_d0.2,position+conf_noclip,cnn_large,clean,1005,0.01,0.0,1.0,96,-0.11978195607662201,0.125916956856724,nan,0.0002086162567138672,0.0,True,True
fronto_d0.2,position+conf_noclip,cnn_large,clean,1006,0.01,0.0,1.0,96,-0.10109849274158478,0.12591710696158862,nan,7.510185241699219e-05,0.0,True,True
fronto_d0.2,position+conf_noclip,cnn_large,clean,1007,0.01,0.0,1.0,96,-0.10766024887561798,0.12591680675213182,nan,0.000514984130859375,0.0,True,True
fronto_d0.2,position+conf_noclip,cnn_large,clean,1008,0.01,0.0,1.0,96,0.03037199005484581,0.15538564049862777,nan,0.00036716461181640625,0.0,True,True
fronto_d0.2,position+conf_noclip,cnn_large,clean,1009,0.01,0.0,1.0,96,-0.10796890407800674,0.12591710696158862,nan,0.0004458427429199219,0.0,True,True
fronto_d0.2,position+conf_noclip,cnn_large,mixed,1000,0.01,0.2708333333333333,0.7291666666666666,96,-0.3118498921394348,9.582345057540386e-06,nan,0.0037348270416259766,0.09775523381914153,False,False
fronto_d0.2,position+conf_noclip,cnn_large,mixed,1001,0.01,0.2708333333333333,0.7291666666666666,96,-0.3412191867828369,9.902840062230647e-06,nan,0.00580906867980957,0.09777381406752465,False,False
fronto_d0.2,position+conf_noclip,cnn_large,mixed,1002,0.01,0.2916666666666667,0.7083333333333334,96,-0.33710044622421265,6.373370825086674e-05,nan,0.005128383636474609,0.09777988049994371,False,False
fronto_d0.2,position+conf_noclip,cnn_large,mixed,1003,0.01,0.0,1.0,96,-0.08649595081806183,0.12591680675213182,nan,0.00011920928955078125,0.0,True,True
fronto_d0.2,position+conf_noclip,cnn_large,mixed,1004,0.01,0.0,1.0,96,-0.06127448379993439,0.125916956856724,nan,0.0002205371856689453,0.0,True,True
fronto_d0.2,position+conf_noclip,cnn_large,mixed,1005,0.01,0.0,1.0,96,-0.09057307243347168,0.125916956856724,nan,0.0002944469451904297,0.0,True,True
fronto_d0.2,position+conf_noclip,cnn_large,mixed,1006,0.01,0.0,1.0,96,-0.10017186403274536,0.12591680675213182,nan,0.00019669532775878906,0.0,True,True
fronto_d0.2,position+conf_noclip,cnn_large,mixed,1007,0.01,0.3229166666666667,0.6770833333333334,96,-0.31689584255218506,0.0006183881778106709,nan,0.00798940658569336,0.09764879970228928,False,False
fronto_d0.2,position+conf_noclip,cnn_large,mixed,1008,0.01,0.2916666666666667,0.7083333333333334,96,-0.2622559666633606,5.240600904182217e-07,nan,0.00428318977355957,0.09778868686002398,False,False
fronto_d0.2,position+conf_noclip,cnn_large,mixed,1009,0.01,0.0,1.0,96,-0.10235340893268585,0.12591680675213182,nan,0.00023603439331054688,0.0,True,True
fronto_d0.2,position+grad,free,clean,1000,0.05,0.010416666666666666,0.9895833333333334,96,0.0025801178999245167,3.497828536819358e-07,nan,0.0058269500732421875,0.09824434681513411,False,False
fronto_d0.2,position+grad,free,clean,1001,0.05,0.020833333333333332,0.9791666666666666,96,0.00295234564691782,3.4099492417173117e-07,nan,0.005276203155517578,0.09806571878482244,False,False
fronto_d0.2,position+grad,free,clean,1002,0.05,0.020833333333333332,0.9791666666666666,96,0.0024752779863774776,3.5542521582969864e-07,nan,0.002930164337158203,0.09813709322972372,False,False
fronto_d0.2,position+grad,free,clean,1003,0.05,0.041666666666666664,0.9583333333333334,96,0.0026144804432988167,3.5696469197423565e-07,nan,0.0039064884185791016,0.09820386078774612,False,False
fronto_d0.2,position+grad,free,clean,1004,0.05,0.052083333333333336,0.9479166666666666,96,0.0029625226743519306,3.371989147563274e-07,nan,0.0040435791015625,0.09813298491020349,False,False
fronto_d0.2,position+grad,free,clean,1005,0.05,0.08333333333333333,0.9166666666666666,96,0.002961981575936079,3.558957150248994e-07,nan,0.003349781036376953,0.09817184550970794,False,False
fronto_d0.2,position+grad,free,clean,1006,0.05,0.0,1.0,96,0.0024497867561876774,3.460936620787276e-07,nan,0.002440214157104492,0.09823802122956615,False,False
fronto_d0.2,position+grad,free,clean,1007,0.05,0.020833333333333332,0.9791666666666666,96,0.0024271318688988686,3.4814508142597414e-07,nan,0.003286600112915039,0.09827322138519395,False,False
fronto_d0.2,position+grad,free,clean,1008,0.05,0.020833333333333332,0.9791666666666666,96,0.00256980094127357,3.6279344367455494e-07,nan,0.010486841201782227,0.09815515379901256,False,False
